aspect_ratio,background_pixels,door_objects,door_pixels,height,id,image_present,pixels,room_objects,room_pixels,svg_present,wall_objects,wall_pixels,width,window_objects,window_pixels
0.8098434004474273,5527548,23,43705,3129,high_quality_architectural/3967,True,7928886,21,1981497,True,52,290619,2534,30,85517
1.7575392038600723,349465,8,8908,829,high_quality_architectural/3792,True,1207853,7,735394,True,19,82707,1457,5,31379
0.8243486073674753,2520206,20,26039,2226,high_quality_architectural/8584,True,4084710,19,1342612,True,43,158790,1835,11,37063
0.6908923643054278,376140,4,7136,1087,high_quality_architectural/3,True,816337,4,360342,True,13,63777,751,2,8942
0.9409282700421941,329406,10,10982,1185,high_quality_architectural/767,True,1321275,12,864758,True,29,101029,1115,6,15100
1.3259949195596952,3783031,20,64926,2362,high_quality_architectural/914,True,7397784,22,3040326,True,48,363693,3132,27,145808
1.9869976359338062,731925,6,6396,846,high_quality_architectural/5924,True,1422126,6,602321,True,19,72644,1681,6,8840
0.8262032085561497,170538,4,2838,748,high_quality_architectural/6595,True,462264,4,216667,True,13,65331,618,1,6890
1.5372526193247962,2853839,5,11749,1718,high_quality_architectural/985,True,4537238,8,1438773,True,17,200895,2641,7,31982
1.4831612034126627,4127484,41,62249,2227,high_quality_architectural/5055,True,7355781,29,2623274,True,98,469364,3303,45,73410
1.3967935871743486,1262425,18,33526,1497,high_quality_architectural/5047,True,3130227,18,1613368,True,48,156890,2091,16,64018
0.7468477206595538,1524875,11,22859,2062,high_quality_architectural/5115,True,3175480,11,1393837,True,24,203165,1540,11,30744
2.1220204313280364,4554574,15,24100,1762,high_quality_architectural/8228,True,6588118,16,1664144,True,79,280086,3739,18,65214
0.5858178887993554,351169,3,4292,1241,high_quality_architectural/948,True,902207,5,442689,True,13,77113,727,5,26944
0.9030860855441256,1478417,16,27076,1847,high_quality_architectural/1215,True,3080796,17,1322894,True,25,185269,1668,22,67140
2.207547169811321,253431,10,9186,689,high_quality_architectural/8762,True,1047969,9,654384,True,23,109452,1521,4,21516
2.1390168970814134,2010061,9,12531,1302,high_quality_architectural/3040,True,3626070,10,1410357,True,21,152420,2785,12,40701
1.6741706161137442,556202,5,5731,844,high_quality_architectural/4649,True,1192572,7,516512,True,19,99890,1413,4,14237
0.7072484166080225,827809,9,10564,1421,high_quality_architectural/1727,True,1428105,8,513456,True,13,62853,1005,4,13423
1.0683257918552036,3225932,20,31447,2210,high_quality_architectural/1747,True,5217810,20,1587366,True,50,331645,2361,17,41420
1.996291718170581,662169,7,6968,809,high_quality_architectural/6396,True,1306535,6,521006,True,19,99966,1615,3,16426
1.1743869209809263,640619,8,10867,1101,high_quality_architectural/617,True,1423593,11,626839,True,24,112023,1293,6,33245
1.1501272264631044,1004983,5,8542,1179,high_quality_architectural/5901,True,1598724,5,493706,True,12,79188,1356,2,12305
0.5502958579881657,1207530,12,13134,2028,high_quality_architectural/9244,True,2263248,12,882976,True,25,128874,1116,6,30734
0.7573371510379384,554818,10,13338,1397,high_quality_architectural/5875,True,1478026,9,775059,True,19,107305,1058,5,27506
1.252410166520596,682896,6,6780,1141,high_quality_architectural/5049,True,1630489,7,827433,True,17,97604,1429,5,15776
1.1187669990933817,655650,9,20035,1103,high_quality_architectural/2105,True,1361102,11,540421,True,19,126269,1234,4,18727
1.4734299516908214,859199,5,8641,1035,high_quality_architectural/8737,True,1578375,6,582260,True,28,107445,1525,7,20830
1.4627539503386005,954213,13,19347,1329,high_quality_architectural/6594,True,2583576,15,1363405,True,28,179946,1944,21,66665
0.7596537949400799,799264,10,14941,1502,high_quality_architectural/8757,True,1713782,11,742502,True,29,125489,1141,6,31586
0.8303875968992248,6634978,21,31826,3225,high_quality_architectural/357,True,8636550,16,1692689,True,38,219633,2678,22,57424
1.4104560622914348,486165,6,9701,899,high_quality_architectural/1836,True,1139932,7,534820,True,15,96718,1268,2,12528
0.5391156462585034,312329,6,7833,1176,high_quality_architectural/294,True,745584,7,347861,True,18,59616,634,4,17945
1.8629776021080369,409674,5,6977,759,high_quality_architectural/7869,True,1073226,5,559910,True,11,74647,1414,3,22018
0.6726926736441484,361617,6,6693,1051,high_quality_architectural/5102,True,743057,6,315358,True,12,53754,707,2,5635
0.9793059535179879,5511994,30,94568,3141,high_quality_architectural/2569,True,9661716,22,3142400,True,105,699560,3076,28,213194
0.5837018319646241,617558,8,13197,1583,high_quality_architectural/6282,True,1462692,10,691040,True,27,114803,924,5,26094
2.2008900190718372,2588859,20,38162,1573,high_quality_architectural/3876,True,5445726,21,2486743,True,45,264846,3462,24,67116
1.1144986449864498,1346577,13,22549,1476,high_quality_architectural/2559,True,2428020,12,887475,True,21,122373,1645,13,49046
1.1787072243346008,547944,2,918,789,high_quality_architectural/6289,True,733770,3,141702,True,16,37078,930,4,6128
1.0661116552399608,2259896,18,30373,2042,high_quality_architectural/537,True,4445434,20,1838414,True,39,249963,2177,14,66788
1.653012048192771,466244,7,7962,830,high_quality_architectural/9423,True,1138760,6,565447,True,18,79879,1372,5,19228
1.0161564625850341,826151,4,7837,1176,high_quality_architectural/193,True,1405320,4,459971,True,12,86351,1195,14,25010
1.4763903462749213,435061,7,11497,953,high_quality_architectural/9407,True,1340871,6,730300,True,26,134163,1407,3,29850
1.3197969543147208,334438,7,8724,985,high_quality_architectural/1780,True,1280500,6,797461,True,21,113152,1300,9,26725
1.6498829039812646,534129,5,5559,854,high_quality_architectural/902,True,1203286,6,568436,True,15,82403,1409,3,12759
1.614569536423841,4430767,22,28501,2265,high_quality_architectural/8032,True,8283105,22,3267840,True,47,467294,3657,23,88703
0.7068873465029365,1784822,10,12588,1873,high_quality_architectural/2084,True,2479852,9,576785,True,21,85025,1324,4,20632
1.3407407407407408,1171361,10,12993,1215,high_quality_architectural/777,True,1979235,6,680381,True,26,98782,1629,11,15718
0.831733483907397,1550789,10,12724,1771,high_quality_architectural/5038,True,2608683,11,890180,True,25,126720,1473,9,28270
0.3654846335697399,875563,11,11095,2115,high_quality_architectural/1100,True,1634895,10,618591,True,22,112916,773,5,16730
0.5519955030916245,550704,12,18568,1779,high_quality_architectural/6557,True,1746978,12,1014995,True,21,134468,982,7,28243
1.0346260387811634,191577,3,3718,722,high_quality_architectural/3624,True,539334,4,283938,True,15,48541,747,2,11560
1.9449938195302843,2134534,11,15155,1618,high_quality_architectural/7088,True,5091846,19,2376223,True,54,508906,3147,15,57028
1.3523809523809525,1321192,17,16604,1575,high_quality_architectural/5768,True,3354750,17,1624762,True,54,318360,2130,16,73832
1.176037483266399,700726,10,12618,1494,high_quality_architectural/3242,True,2624958,14,1714823,True,39,161084,1757,12,35707
0.8472041612483745,605635,5,17147,1538,high_quality_architectural/4868,True,2004014,6,1030525,True,22,295087,1303,2,55620
0.7611510791366907,564330,11,15462,1390,high_quality_architectural/1529,True,1470620,11,739577,True,27,121553,1058,7,29698
1.175983436853002,475425,5,7578,966,high_quality_architectural/5903,True,1097376,6,500910,True,14,94725,1136,4,18738
1.4102373887240356,6407841,21,64481,2696,high_quality_architectural/2573,True,10250192,16,2830303,True,68,742237,3802,25,205330
1.5390029325513197,1830395,22,32074,1705,high_quality_architectural/143,True,4473920,24,2248777,True,42,299703,2624,23,62971
1.4183406113537118,916751,7,12292,1145,high_quality_architectural/4526,True,1859480,9,757422,True,24,138623,1624,6,34392
1.5840286054827175,545367,7,6862,839,high_quality_architectural/7542,True,1115031,5,472314,True,21,73535,1329,4,16953
0.8956347215253387,2469144,11,15094,1993,high_quality_architectural/3947,True,3557505,11,891775,True,29,157494,1785,5,23998
0.9140577041129527,1376442,11,9371,1629,high_quality_architectural/3001,True,2425581,15,880697,True,29,138687,1489,11,20384
1.958994708994709,472633,6,6671,756,high_quality_architectural/8098,True,1119636,6,527648,True,14,91410,1481,3,21274
1.8746753246753247,2387521,13,20958,1540,high_quality_architectural/9532,True,4445980,15,1724590,True,33,257868,2887,18,55043
0.7081117021276596,811782,9,11081,1504,high_quality_architectural/6186,True,1601760,10,668224,True,22,92340,1065,9,18333
1.5626168224299066,898232,11,9711,1070,high_quality_architectural/1988,True,1789040,9,672256,True,38,168828,1672,4,40013
2.2053097345132744,791054,15,23467,1130,high_quality_architectural/6570,True,2815960,18,1623655,True,62,324259,2492,16,53525
1.8619186046511629,390849,4,5024,688,high_quality_architectural/9534,True,881328,6,420907,True,14,57092,1281,5,7456
0.6616334934797529,812606,8,10215,1457,high_quality_architectural/7014,True,1404548,8,479079,True,19,82911,964,6,19737
1.416221466731423,3341690,17,33254,2059,high_quality_architectural/6437,True,6004044,20,2222462,True,57,302983,2916,31,103655
0.669449081803005,386404,5,9607,1198,high_quality_architectural/4528,True,960796,7,468100,True,12,83001,802,2,13684
1.3997668997668997,435458,5,4917,858,high_quality_architectural/942,True,1030458,5,521389,True,16,56153,1201,7,12541
0.7265415549597856,2245438,12,18309,2238,high_quality_architectural/5689,True,3638988,12,1137356,True,36,204083,1626,8,33802
0.8520814880425155,432303,5,7064,1129,high_quality_architectural/9116,True,1086098,8,551078,True,16,81793,962,3,13860
1.374889478337754,1189994,7,7629,1131,high_quality_architectural/8719,True,1758705,5,468595,True,16,80445,1555,3,12042
1.091387245233399,969808,12,20993,1521,high_quality_architectural/4946,True,2524860,13,1262924,True,38,225552,1660,8,45583
0.5148221343873518,159410,3,9207,1012,high_quality_architectural/9492,True,527252,4,290333,True,10,68302,521,0,0
1.2690383546414674,2479538,14,25108,1799,high_quality_architectural/9868,True,4107117,13,1366475,True,22,173347,2283,10,62649
1.6280904786954236,3657532,17,25161,1901,high_quality_architectural/5820,True,5883595,21,1798012,True,46,318596,3095,21,84294
0.4569327731092437,952247,9,10146,1904,high_quality_architectural/1029,True,1656480,8,597710,True,17,84189,870,4,12188
2.8104395604395602,549800,2,2123,728,high_quality_architectural/5873,True,1489488,7,807309,True,20,106239,2046,13,24017
1.454724409448819,758960,5,9565,1016,high_quality_architectural/4849,True,1501648,7,590972,True,18,111568,1478,4,30583
1.1757575757575758,593400,6,11004,990,high_quality_architectural/2107,True,1152360,7,414901,True,25,109915,1164,5,23140
0.443646408839779,651844,10,12523,1810,high_quality_architectural/7948,True,1453430,9,672212,True,21,98967,803,7,17884
1.2729166666666667,861724,3,2938,960,high_quality_architectural/4690,True,1173120,3,270875,True,20,30433,1222,6,7150
1.7331711273317112,950274,18,24958,1233,high_quality_architectural/9680,True,2634921,14,1461490,True,30,151634,2137,12,46565
0.9020715630885122,388842,5,7026,1062,high_quality_architectural/4912,True,1017396,8,508239,True,25,96890,958,3,16399
2.071704594246458,9111287,15,25651,2329,high_quality_architectural/2505,True,11237425,17,1716774,True,35,343137,4825,9,40576
0.6276408450704225,1422102,18,22602,2272,high_quality_architectural/5002,True,3239872,18,1541628,True,44,220040,1426,12,33500
1.4443084455324358,309413,7,6940,817,high_quality_architectural/7032,True,964060,6,546944,True,14,84523,1180,3,16240
0.5458293688550587,3873033,13,12695,3153,high_quality_architectural/6515,True,5426313,21,1383234,True,53,141408,1721,17,15943
1.245639534883721,163498,6,6134,688,high_quality_architectural/6733,True,589616,6,342512,True,16,71330,857,2,6142
0.9559322033898305,1086634,21,39761,1770,high_quality_architectural/7795,True,2994840,18,1524473,True,44,262684,1692,11,81288
0.4803804994054697,663927,9,11222,1682,high_quality_architectural/6313,True,1359056,10,571884,True,18,97587,808,4,14436
0.5613415710503089,302205,4,7690,1133,high_quality_architectural/502,True,720588,6,327772,True,19,71737,636,3,11184
2.136913767019667,2097270,21,23990,1322,high_quality_architectural/662,True,3734650,20,1304260,True,55,268897,2825,16,40233
1.0136518771331058,1517459,20,24684,1758,high_quality_architectural/9113,True,3132756,17,1334545,True,48,217341,1782,24,38727
1.9966367713004485,526783,4,7467,892,high_quality_architectural/3702,True,1588652,8,890881,True,24,130060,1781,6,33461
0.6169474727452924,1163412,14,18350,2018,high_quality_architectural/8194,True,2512410,16,1121799,True,24,172441,1245,8,36408
1.8768292682926828,739097,5,8054,820,high_quality_architectural/1184,True,1261980,6,411700,True,15,86718,1539,3,16411
0.8993595608417201,461872,5,6489,1093,high_quality_architectural/8619,True,1074419,7,509911,True,19,72584,983,8,23563
0.7992926613616269,631381,4,8650,1131,high_quality_architectural/1384,True,1022424,5,303908,True,14,65705,904,3,12780
1.414002428166734,6420709,16,28809,2471,high_quality_architectural/5580,True,8633674,14,1864697,True,41,260264,3494,19,59195
0.7133599202392822,1829312,10,13534,2006,high_quality_architectural/4676,True,2870586,10,887837,True,29,110981,1431,17,28922
2.26038062283737,1133832,16,23614,1156,high_quality_architectural/5531,True,3020628,20,1541518,True,40,271988,2613,14,49676
1.2637940094587494,3257759,10,21503,1903,high_quality_architectural/1748,True,4576715,13,1101349,True,19,139032,2405,10,57072
0.8336283185840708,542228,5,7104,1130,high_quality_architectural/2145,True,1064460,6,433457,True,14,72867,942,2,8804
1.4659090909090908,299973,3,8756,704,high_quality_architectural/8060,True,726528,3,354091,True,6,60496,1032,2,3212
1.3422306959008579,717722,7,6977,1049,high_quality_architectural/7761,True,1476992,7,667566,True,12,68257,1408,5,16470
2.0690104166666665,2692731,9,9153,1536,high_quality_architectural/2579,True,4881408,16,1843755,True,42,253333,3178,19,82436
1.1399491094147582,871544,3,4265,1179,high_quality_architectural/9719,True,1584576,5,600044,True,18,79099,1344,4,29624
0.6274921301154249,290942,1,6936,953,high_quality_architectural/277,True,569894,1,240856,True,4,31160,598,0,0
0.8764880952380952,992755,5,8123,1344,high_quality_architectural/3570,True,1583232,6,480428,True,17,82114,1178,3,19812
1.3528205128205129,708072,2,3342,975,high_quality_architectural/6149,True,1286025,6,482708,True,21,73219,1319,4,18684
1.2669172932330828,519504,8,6719,1064,high_quality_architectural/7091,True,1434272,8,800185,True,22,86949,1348,4,20915
1.2741935483870968,467280,8,6850,930,high_quality_architectural/160,True,1102050,7,523546,True,21,85214,1185,4,19160
0.8997539975399754,1058412,9,21779,1626,high_quality_architectural/2563,True,2378838,8,1070346,True,21,155123,1463,16,73178
1.214358452138493,2622313,16,37176,1964,high_quality_architectural/190,True,4684140,16,1671066,True,35,262140,2385,27,91445
0.5739514348785872,390898,7,11903,1359,high_quality_architectural/5920,True,1060020,8,537376,True,13,95849,780,4,23994
1.4139177586985991,4246206,18,24906,2213,high_quality_architectural/320,True,6924477,17,2300466,True,49,321893,3129,17,31006
1.663064833005894,816072,15,10888,1018,high_quality_architectural/8541,True,1723474,12,632673,True,30,228561,1693,3,35280
2.1883076923076925,3430759,14,32405,1625,high_quality_architectural/9169,True,5778500,17,1875787,True,34,339827,3556,20,99722
1.8057045343734763,18815159,103,154787,4102,high_quality_architectural/9875,True,30383514,101,10133554,True,205,1106751,7407,92,173263
1.4137630662020906,1148267,7,9129,1148,high_quality_architectural/9454,True,1863204,6,594033,True,14,93754,1623,5,18021
1.9082177161152614,971884,3,3264,937,high_quality_architectural/6268,True,1675356,6,621292,True,29,63711,1788,9,15205
1.4882664647993944,1169844,20,28322,1321,high_quality_architectural/1609,True,2597086,18,1164290,True,36,211502,1966,8,23128
0.7658730158730159,1433104,10,10184,1764,high_quality_architectural/3963,True,2383164,11,784690,True,32,126701,1351,5,28485
0.43541364296081275,333698,8,9889,1378,high_quality_architectural/4635,True,826800,9,395830,True,21,71850,600,5,15533
1.562588904694168,1646288,6,19525,1406,high_quality_architectural/7592,True,3088982,11,1103573,True,18,302946,2197,5,16650
1.0715059588299025,224704,4,4586,923,high_quality_architectural/548,True,912847,7,483999,True,23,181390,989,3,18168
1.9666182873730043,2430154,15,20327,1378,high_quality_architectural/1153,True,3734380,17,1044302,True,39,194812,2710,12,44785
1.4779449922158796,2628311,24,38602,1927,high_quality_architectural/9105,True,5488096,24,2472234,True,35,272521,2848,10,76428
0.4344042838018742,401594,6,11054,1494,high_quality_architectural/8791,True,969606,7,431379,True,15,111653,649,3,13926
0.5693348365276212,883467,9,12984,1774,high_quality_architectural/8089,True,1791740,11,764510,True,23,109907,1010,5,20872
1.3106796116504855,488824,3,3006,721,high_quality_architectural/6522,True,681345,4,157999,True,11,20060,945,11,11456
0.8483870967741935,1109327,11,14277,1550,high_quality_architectural/180,True,2038250,12,758878,True,31,127494,1315,12,28274
0.6647058823529411,1282997,14,22662,2040,high_quality_architectural/4534,True,2766240,12,1212422,True,42,179878,1356,21,68281
1.1267723102585487,856473,6,9669,1199,high_quality_architectural/3531,True,1619849,6,613188,True,18,122573,1351,3,17946
1.298529411764706,5034221,49,76692,2720,high_quality_architectural/1852,True,9607040,46,3599451,True,85,741424,3532,24,155252
1.3782991202346042,478105,9,11497,1023,high_quality_architectural/9874,True,1442430,8,813747,True,22,112951,1410,6,26130
0.7105882352941176,520836,4,8734,1275,high_quality_architectural/1954,True,1155150,5,524714,True,11,79130,906,8,21736
1.4082840236686391,1331829,14,18737,1352,high_quality_architectural/2163,True,2574208,15,1035876,True,23,147250,1904,10,40516
0.9217777777777778,391938,7,9269,1125,high_quality_architectural/9277,True,1166625,9,659251,True,17,89343,1037,8,16824
0.6365313653136532,741863,9,12049,1626,high_quality_architectural/3597,True,1682910,11,788059,True,25,115286,1035,7,25653
0.6976284584980237,764580,7,8386,1518,high_quality_architectural/6577,True,1607562,7,679614,True,21,129045,1059,9,25937
1.8311218335343789,903606,5,3440,829,high_quality_architectural/3737,True,1258422,4,301006,True,8,43272,1518,4,7098
1.5761363636363637,624112,5,9250,880,high_quality_architectural/8407,True,1220560,6,484774,True,11,72340,1387,7,30084
0.6,1557752,8,11677,2065,high_quality_architectural/5504,True,2558535,14,811209,True,41,147769,1239,12,30128
0.912093023255814,2881328,11,17062,2150,high_quality_architectural/1129,True,4216150,13,1053427,True,35,221854,1961,11,42479
1.5350809560524288,886637,17,28633,1297,high_quality_architectural/690,True,2582327,18,1422009,True,39,189103,1991,14,55945
0.8576025744167337,418746,7,8091,1243,high_quality_architectural/741,True,1325038,8,773616,True,16,102091,1066,8,22494
0.7321937321937322,398468,10,15648,1404,high_quality_architectural/4938,True,1443312,10,872542,True,25,126014,1028,6,30640
0.8671586715867159,352535,6,7868,1084,high_quality_architectural/9143,True,1018960,8,550515,True,18,90690,940,3,17352
1.88283378746594,645331,4,4303,734,high_quality_architectural/6212,True,1014388,4,291863,True,13,58371,1382,2,14520
1.0968586387434556,130974,3,4218,764,high_quality_architectural/6348,True,640232,6,413959,True,10,54369,838,6,36712
0.5507982583454282,275046,5,8260,1378,high_quality_architectural/5639,True,1045902,7,653405,True,20,78251,759,6,30940
1.9850869925434962,1541856,13,20895,1207,high_quality_architectural/705,True,2891972,15,1076345,True,36,206211,2396,15,46665
2.0286415711947625,1153121,16,22966,1222,high_quality_architectural/5995,True,3029338,16,1543663,True,34,223254,2479,23,86334
1.6441767068273092,1199555,9,11030,1245,high_quality_architectural/9717,True,2548515,11,1201427,True,24,107235,2047,3,29268
0.9063915450427781,2432740,9,16685,1987,high_quality_architectural/7766,True,3578587,10,902956,True,26,179761,1801,8,46445
0.9827338129496402,759997,13,13810,1390,high_quality_architectural/3918,True,1898740,14,941542,True,40,150654,1366,12,32737
0.9357864357864358,742081,8,9902,1386,high_quality_architectural/8798,True,1797642,9,897426,True,33,104219,1297,16,44014
1.4927899686520376,1286425,21,40712,1595,high_quality_architectural/5572,True,3797695,18,2128753,True,34,265801,2381,15,76004
1.1469740634005763,178816,5,5411,694,high_quality_architectural/9837,True,552424,5,303603,True,10,54152,796,5,10442
1.1481844946025515,2216691,19,28004,2038,high_quality_architectural/3179,True,4768920,26,2057078,True,56,387607,2340,14,79540
1.4520089285714286,504814,5,5618,896,high_quality_architectural/3933,True,1165696,5,575230,True,15,63986,1301,3,16048
1.931637519872814,3903040,26,51355,1887,high_quality_architectural/9024,True,6878115,21,2587029,True,55,253745,3645,36,82946
1.1273241713823767,3917874,21,43112,2474,high_quality_architectural/9535,True,6899986,23,2455246,True,58,422574,2789,26,61180
1.1593406593406594,342672,5,5877,910,high_quality_architectural/9971,True,960050,10,533323,True,19,65932,1055,3,12246
1.2212121212121212,903149,13,18706,1320,high_quality_architectural/5508,True,2127840,12,1022852,True,23,143909,1612,9,39224
0.6200103680663557,773587,14,27980,1929,high_quality_architectural/1393,True,2307084,14,1272135,True,30,182071,1196,16,51311
1.030612244897959,1433476,20,34483,1862,high_quality_architectural/6573,True,3573178,19,1738646,True,47,270648,1919,30,95925
1.7958963282937366,887466,6,9960,926,high_quality_architectural/6369,True,1539938,7,517678,True,13,100367,1663,5,24467
0.7501842299189388,503324,8,8373,1357,high_quality_architectural/7772,True,1381426,8,754035,True,18,94628,1018,7,21066
1.081578947368421,166823,4,3878,760,high_quality_architectural/1949,True,624720,5,379194,True,16,61469,822,2,13356
1.3856164383561644,1314003,16,30005,1460,high_quality_architectural/3943,True,2953580,17,1343293,True,40,192138,2023,13,74141
1.4926542605288933,808169,7,11200,1021,high_quality_architectural/1831,True,1556004,9,589871,True,24,119203,1524,4,27561
1.2344192634560907,1184028,6,15956,1412,high_quality_architectural/4974,True,2461116,5,1055946,True,16,151393,1743,7,53793
0.6827682303762193,2180314,11,11238,2153,high_quality_architectural/9685,True,3164910,13,812436,True,27,130198,1470,9,30724
0.49618684461391804,1499374,9,15805,2098,high_quality_architectural/8560,True,2184018,8,553434,True,16,95404,1041,4,20001
2.210234278668311,3285371,18,30059,1622,high_quality_architectural/499,True,5814870,23,2103889,True,52,317045,3585,31,78506
0.796420581655481,884639,19,33941,1788,high_quality_architectural/5881,True,2546112,16,1370669,True,41,220135,1424,9,36728
0.6218274111675127,371191,6,8892,1182,high_quality_architectural/1765,True,868770,6,382476,True,26,96191,735,4,10020
1.2797118847539015,251691,5,7010,833,high_quality_architectural/9121,True,887978,6,516438,True,22,94969,1066,3,17870
2.202297383535418,2785402,15,30897,1567,high_quality_architectural/2609,True,5407717,17,2117927,True,44,335743,3451,25,137748
0.6324110671936759,644348,15,16864,1771,high_quality_architectural/1345,True,1983520,15,1143856,True,31,149489,1120,14,28963
1.096,1107209,10,13898,1375,high_quality_architectural/9506,True,2072125,14,788834,True,28,133157,1507,13,29027
1.2004530011325028,316636,5,9544,883,high_quality_architectural/1351,True,935980,7,494336,True,19,102306,1060,3,13158
0.9266666666666666,1797311,12,22389,1800,high_quality_architectural/5603,True,3002400,9,849814,True,33,268106,1668,6,64780
0.6190823015294975,655025,6,7970,1373,high_quality_architectural/9424,True,1167050,8,417770,True,21,76954,850,3,9331
1.4295589203423305,9147300,22,35226,3038,high_quality_architectural/2547,True,13194034,30,3468409,True,106,458351,4343,35,84748
1.9737704918032788,2595627,14,34672,1830,high_quality_architectural/9346,True,6609960,18,3185350,True,49,685041,3612,6,109270
0.7306212204507971,1401085,9,16366,1819,high_quality_architectural/5921,True,2417451,11,784343,True,28,188634,1329,7,27023
0.6678885630498533,413735,7,8067,1364,high_quality_architectural/1438,True,1242604,8,699803,True,21,100841,911,8,20158
0.8245291685806155,2167732,18,30726,2177,high_quality_architectural/1987,True,3907715,20,1431900,True,38,219057,1795,9,58300
1.3865979381443299,553113,7,13244,1164,high_quality_architectural/9977,True,1878696,11,1138025,True,23,133222,1614,17,41092
0.6136877828054299,1214875,11,12349,1768,high_quality_architectural/9175,True,1918280,10,558754,True,27,112960,1085,7,19342
1.788675429726997,971397,2,4800,989,high_quality_architectural/6671,True,1749541,6,648494,True,18,109418,1769,5,15432
1.1217887725975262,492785,8,8225,1051,high_quality_architectural/4951,True,1239129,8,603747,True,22,115112,1179,3,19260
1.195162635529608,903799,7,9428,1199,high_quality_architectural/8314,True,1718167,10,682708,True,25,101431,1433,4,20801
1.9472140762463344,1624086,15,20991,1364,high_quality_architectural/6012,True,3622784,18,1706512,True,44,189240,2656,34,81955
1.3643779741672333,1502188,13,19177,1471,high_quality_architectural/5755,True,2952297,16,1222044,True,31,171757,2007,18,37131
1.6758104738154613,982835,17,24394,1203,high_quality_architectural/596,True,2425248,19,1226626,True,35,145324,2016,14,46069
1.3728813559322033,837196,12,13972,1298,high_quality_architectural/6037,True,2313036,12,1293962,True,23,120206,1782,19,47700
1.718932443703086,820323,19,19841,1199,high_quality_architectural/8472,True,2471139,21,1430958,True,40,142281,2061,22,57736
1.0,982597,16,14381,1438,high_quality_architectural/9173,True,2067844,16,909281,True,38,140932,1438,9,20653
2.048071548351034,3855829,16,29638,1789,high_quality_architectural/1128,True,6554896,17,2159540,True,64,418562,3664,27,91327
1.0819798917246712,1057686,7,7500,1293,high_quality_architectural/8350,True,1808907,8,585498,True,23,121213,1399,6,37010
1.4313222079589216,301389,6,8424,779,high_quality_architectural/6572,True,868585,5,475165,True,11,69999,1115,5,13608
0.9229871645274212,481768,1,1120,857,high_quality_architectural/1164,True,677887,6,147243,True,18,37164,791,5,10592
0.7126076742364917,2105669,21,31041,2554,high_quality_architectural/8073,True,4648280,23,2196975,True,54,219067,1820,28,95528
0.8372713414634146,3450553,30,37705,2624,high_quality_architectural/2550,True,5764928,31,1921449,True,86,297808,2197,26,57413
0.7568627450980392,2510656,14,21956,2295,high_quality_architectural/9352,True,3986415,19,1184972,True,42,227035,1737,11,41796
0.7916181606519208,212762,3,7650,859,high_quality_architectural/1855,True,584120,4,293052,True,9,59533,680,2,11123
0.9226150767178118,551038,14,15653,1499,high_quality_architectural/7821,True,2073117,16,1312412,True,43,134767,1383,20,59247
1.2019261637239165,7125180,30,66191,3115,high_quality_architectural/9365,True,11662560,30,3849918,True,102,544850,3744,19,76421
0.718103448275862,371445,5,8627,1160,high_quality_architectural/8736,True,966280,8,493729,True,20,78792,833,7,13687
1.343769183548189,1708095,20,31383,1629,high_quality_architectural/3842,True,3565881,22,1537428,True,36,236334,2189,12,52641
1.0074859638178415,1742911,10,14101,1603,high_quality_architectural/7669,True,2588845,12,684306,True,27,115752,1615,13,31775
0.606430155210643,56178,5,5488,902,high_quality_architectural/6332,True,493394,6,373501,True,13,52419,547,2,5808
1.356923076923077,1663945,18,36977,1625,high_quality_architectural/5685,True,3583125,16,1570739,True,29,253629,2205,11,57835
0.5755608028335301,851633,7,7559,1694,high_quality_architectural/3864,True,1651650,10,678858,True,16,93744,975,5,19856
1.8458669981354878,2499344,16,28315,1609,high_quality_architectural/4741,True,4778730,19,1916381,True,29,247058,2970,25,87632
1.7616645649432534,419294,7,6974,793,high_quality_architectural/6,True,1107821,6,594124,True,17,74109,1397,3,13320
0.8289585097375106,506568,6,6929,1181,high_quality_architectural/8292,True,1156199,9,544294,True,22,79468,979,7,18940
1.0090322580645161,203608,5,5836,775,high_quality_architectural/1364,True,606050,6,315734,True,16,71949,782,2,8923
1.526530612244898,291278,6,7614,735,high_quality_architectural/4592,True,824670,5,442093,True,12,70659,1122,4,13026
1.1729222520107239,1624627,7,8821,1492,high_quality_architectural/6505,True,2611000,9,807314,True,23,123192,1750,8,47046
1.7902857142857143,3622302,11,17231,1750,high_quality_architectural/3586,True,5482750,15,1549150,True,50,263557,3133,13,30510
0.8568019093078759,1396719,12,20216,1676,high_quality_architectural/1951,True,2406736,13,815891,True,27,147921,1436,10,25989
1.4198019801980197,1501397,17,27363,1515,high_quality_architectural/7660,True,3258765,15,1473722,True,46,195043,2151,17,61240
0.6072308956450287,7337739,9,12710,3651,high_quality_architectural/1483,True,8094267,10,628009,True,26,92090,2217,5,23719
1.0989143546441495,9681136,20,26190,3316,high_quality_architectural/8209,True,12083504,21,1993576,True,60,339691,3644,11,42911
1.3859375,1162524,11,13362,1280,high_quality_architectural/775,True,2270720,10,932065,True,30,130258,1774,6,32511
1.9583333333333333,513690,6,12250,816,high_quality_architectural/788,True,1303968,8,618441,True,23,124922,1598,10,34665
1.0926456542502387,442678,8,11459,1047,high_quality_architectural/7039,True,1197768,7,637443,True,40,95436,1144,5,10752
1.045859872611465,263460,5,5809,785,high_quality_architectural/7666,True,644485,5,314245,True,10,50695,821,4,10276
